pax,group,condition,session,trial,rt
sub-test019,test,A,T1,i3,725.1772212868304
sub-test019,test,A,T1,i4,724.1772212868304
sub-test019,test,A,T1,i5,725.1772212868304
sub-test019,test,A,T1,i6,722.1772212868304
sub-test019,test,A,T1,i7,723.1772212868304
sub-test019,test,A,T1,i8,726.1772212868304
sub-test019,test,A,T1,i9,727.1772212868304
sub-test019,test,A,T1,i10,723.1772212868304
sub-test019,test,A,T1,i11,725.1772212868304
sub-test019,test,A,T1,i12,724.1772212868304
sub-test019,test,A,T1,i13,730.1772212868304
sub-test019,test,A,T1,i14,723.1772212868304
sub-test019,test,A,T1,i15,724.1772212868304
sub-test019,test,A,T1,i16,723.1772212868304
sub-test019,test,A,T1,i17,725.1772212868304
sub-test019,test,A,T1,i18,725.1772212868304
sub-test019,test,A,T1,i19,726.1772212868304
sub-test019,test,A,T1,i20,723.1772212868304
sub-control019,control,B,T1,i1,900.7532590479775
sub-control019,control,B,T1,i2,897.7532590479775
sub-control019,control,B,T1,i3,900.7532590479775
sub-control019,control,B,T1,i4,899.7532590479775
sub-control019,control,B,T1,i5,900.7532590479775
sub-control019,control,B,T1,i6,897.7532590479775
sub-control019,control,B,T1,i7,898.7532590479775
sub-control019,control,B,T1,i8,901.7532590479775
sub-control019,control,B,T1,i9,902.7532590479775
sub-control019,control,B,T1,i10,898.7532590479775
sub-control019,control,B,T1,i11,900.7532590479775
sub-control019,control,B,T1,i12,899.7532590479775
sub-control019,control,B,T1,i13,905.7532590479775
sub-control019,control,B,T1,i14,898.7532590479775
sub-control019,control,B,T1,i15,899.7532590479775
sub-control019,control,B,T1,i16,898.7532590479775
sub-control019,control,B,T1,i17,900.7532590479775
sub-control019,control,B,T1,i18,900.7532590479775
sub-control019,control,B,T1,i19,901.7532590479775
sub-control019,control,B,T1,i20,898.7532590479775
sub-test019,test,B,T1,i1,714.3131939537398
sub-test019,test,B,T1,i2,711.3131939537398
sub-test019,test,B,T1,i3,714.3131939537398
sub-test019,test,B,T1,i4,713.3131939537398
sub-test019,test,B,T1,i5,714.3131939537398
sub-test019,test,B,T1,i6,711.3131939537398
sub-test019,test,B,T1,i7,712.3131939537398
sub-test019,test,B,T1,i8,715.3131939537398
sub-test019,test,B,T1,i9,716.3131939537398
sub-test019,test,B,T1,i10,712.3131939537398
sub-test019,test,B,T1,i11,714.3131939537398
sub-test019,test,B,T1,i12,713.3131939537398
sub-test019,test,B,T1,i13,719.3131939537398
sub-test019,test,B,T1,i14,712.3131939537398
sub-test019,test,B,T1,i15,713.3131939537398
sub-test019,test,B,T1,i16,712.3131939537398
sub-test019,test,B,T1,i17,714.3131939537398
sub-test019,test,B,T1,i18,714.3131939537398
sub-test019,test,B,T1,i19,715.3131939537398
sub-test019,test,B,T1,i20,712.3131939537398
sub-control020,control,A,T0,i1,838.5024344679972
sub-control020,control,A,T0,i2,835.5024344679972
sub-control020,control,A,T0,i3,838.5024344679972
sub-control020,control,A,T0,i4,837.5024344679972
sub-control020,control,A,T0,i5,838.5024344679972
sub-control020,control,A,T0,i6,835.5024344679972
sub-control020,control,A,T0,i7,836.5024344679972
sub-control020,control,A,T0,i8,839.5024344679972
sub-control020,control,A,T0,i9,840.5024344679972
sub-control020,control,A,T0,i10,836.5024344679972
sub-control020,control,A,T0,i11,838.5024344679972
sub-control020,control,A,T0,i12,837.5024344679972
sub-control020,control,A,T0,i13,843.5024344679972
sub-control020,control,A,T0,i14,836.5024344679972
sub-control020,control,A,T0,i15,837.5024344679972
sub-control020,control,A,T0,i16,836.5024344679972
sub-control020,control,A,T0,i17,838.5024344679972
sub-control020,control,A,T0,i18,838.5024344679972
sub-control020,control,A,T0,i19,839.5024344679972
sub-control020,control,A,T0,i20,836.5024344679972
sub-control020,control,B,T0,i1,982.6436108061257
sub-control020,control,B,T0,i2,979.6436108061257
sub-control020,control,B,T0,i3,982.6436108061257
sub-control020,control,B,T0,i4,981.6436108061257
sub-control020,control,B,T0,i5,982.6436108061257
sub-control020,control,B,T0,i6,979.6436108061257
sub-control020,control,B,T0,i7,980.6436108061257
sub-control020,control,B,T0,i8,983.6436108061257
sub-control020,control,B,T0,i9,984.6436108061257
sub-control020,control,B,T0,i10,980.6436108061257
sub-control020,control,B,T0,i11,982.6436108061257
sub-control020,control,B,T0,i12,981.6436108061257
sub-control020,control,B,T0,i13,987.6436108061257
sub-control020,control,B,T0,i14,980.6436108061257
sub-control020,control,B,T0,i15,981.6436108061257
sub-control020,control,B,T0,i16,980.6436108061257
sub-control020,control,B,T0,i17,982.6436108061257
sub-control020,control,B,T0,i18,982.6436108061257
sub-control020,control,B,T0,i19,983.6436108061257
sub-control020,control,B,T0,i20,980.6436108061257
sub-test020,test,A,T0,i1,824.5015610464084
sub-test020,test,A,T0,i2,821.5015610464084
sub-test020,test,A,T0,i3,824.5015610464084
sub-test020,test,A,T0,i4,823.5015610464084
sub-test020,test,A,T0,i5,824.5015610464084
sub-test020,test,A,T0,i6,821.5015610464084
sub-test020,test,A,T0,i7,822.5015610464084
sub-test020,test,A,T0,i8,825.5015610464084
sub-test020,test,A,T0,i9,826.5015610464084
sub-test020,test,A,T0,i10,822.5015610464084
sub-test020,test,A,T0,i11,824.5015610464084
sub-test020,test,A,T0,i12,823.5015610464084
sub-test020,test,A,T0,i13,829.5015610464084
sub-test020,test,A,T0,i14,822.5015610464084
sub-test020,test,A,T0,i15,823.5015610464084
sub-test020,test,A,T0,i16,822.5015610464084
sub-test020,test,A,T0,i17,824.5015610464084
sub-test020,test,A,T0,i18,824.5015610464084
sub-test020,test,A,T0,i19,825.5015610464084
sub-test020,test,A,T0,i20,822.5015610464084
sub-test020,test,B,T0,i1,958.9188821673205
sub-test020,test,B,T0,i2,955.9188821673205
sub-test020,test,B,T0,i3,958.9188821673205
sub-test020,test,B,T0,i4,957.9188821673205
sub-test020,test,B,T0,i5,958.9188821673205
sub-test020,test,B,T0,i6,955.9188821673205
sub-test020,test,B,T0,i7,956.9188821673205
sub-test020,test,B,T0,i8,959.9188821673205
sub-test020,test,B,T0,i9,960.9188821673205
sub-test020,test,B,T0,i10,956.9188821673205
sub-test020,test,B,T0,i11,958.9188821673205
sub-test020,test,B,T0,i12,957.9188821673205
sub-test020,test,B,T0,i13,963.9188821673205
sub-test020,test,B,T0,i14,956.9188821673205
sub-test020,test,B,T0,i15,957.9188821673205
sub-test020,test,B,T0,i16,956.9188821673205
sub-test020,test,B,T0,i17,958.9188821673205
sub-test020,test,B,T0,i18,958.9188821673205
sub-test020,test,B,T0,i19,959.9188821673205
sub-test020,test,B,T0,i20,956.9188821673205
sub-control020,control,A,T1,i1,743.7562703002268
sub-control020,control,A,T1,i2,740.7562703002268
sub-control020,control,A,T1,i3,743.7562703002268
sub-control020,control,A,T1,i4,742.7562703002268
sub-control020,control,A,T1,i5,743.7562703002268
sub-control020,control,A,T1,i6,740.7562703002268
sub-control020,control,A,T1,i7,741.7562703002268
sub-control020,control,A,T1,i8,744.7562703002268
sub-control020,control,A,T1,i9,745.7562703002268
sub-control020,control,A,T1,i10,741.7562703002268
sub-control020,control,A,T1,i11,743.7562703002268
sub-control020,control,A,T1,i12,742.7562703002268
sub-control020,control,A,T1,i13,748.7562703002268
sub-control020,control,A,T1,i14,741.7562703002268
sub-control020,control,A,T1,i15,742.7562703002268
sub-control020,control,A,T1,i16,741.7562703002268
sub-control020,control,A,T1,i17,743.7562703002268
sub-control020,control,A,T1,i18,743.7562703002268
sub-control020,control,A,T1,i19,744.7562703002268
sub-control020,control,A,T1,i20,741.7562703002268
sub-test020,test,A,T1,i1,726.2909294120052
sub-test020,test,A,T1,i2,723.2909294120052
sub-test020,test,A,T1,i3,726.2909294120052
sub-test020,test,A,T1,i4,725.2909294120052
sub-test020,test,A,T1,i5,726.2909294120052
sub-test020,test,A,T1,i6,723.2909294120052
sub-test020,test,A,T1,i7,724.2909294120052
sub-test020,test,A,T1,i8,727.2909294120052
sub-test020,test,A,T1,i9,728.2909294120052
sub-test020,test,A,T1,i10,724.2909294120052
sub-test020,test,A,T1,i11,726.2909294120052
sub-test020,test,A,T1,i12,725.2909294120052
sub-test020,test,A,T1,i13,731.2909294120052
sub-test020,test,A,T1,i14,724.2909294120052
sub-test020,test,A,T1,i15,725.2909294120052
sub-test020,test,A,T1,i16,724.2909294120052
sub-test020,test,A,T1,i17,726.2909294120052
sub-test020,test,A,T1,i18,726.2909294120052
sub-test020,test,A,T1,i19,727.2909294120052
sub-test020,test,A,T1,i20,724.2909294120052
sub-control020,control,B,T1,i1,897.4654378362258
sub-control020,control,B,T1,i2,894.4654378362258
sub-control020,control,B,T1,i3,897.4654378362258
sub-control020,control,B,T1,i4,896.4654378362258
sub-control020,control,B,T1,i5,897.4654378362258
sub-control020,control,B,T1,i6,894.4654378362258
sub-control020,control,B,T1,i7,895.4654378362258
sub-control020,control,B,T1,i8,898.4654378362258
sub-control020,control,B,T1,i9,899.4654378362258
sub-control020,control,B,T1,i10,895.4654378362258
sub-control020,control,B,T1,i11,897.4654378362258
sub-control020,control,B,T1,i12,896.4654378362258
sub-control020,control,B,T1,i13,902.4654378362258
sub-control020,control,B,T1,i14,895.4654378362258
sub-control020,control,B,T1,i15,896.4654378362258
sub-control020,control,B,T1,i16,895.4654378362258
sub-control020,control,B,T1,i17,897.4654378362258
sub-control020,control,B,T1,i18,897.4654378362258
sub-control020,control,B,T1,i19,898.4654378362258
sub-control020,control,B,T1,i20,895.4654378362258
sub-test020,test,B,T1,i1,716.0281014717348
sub-test020,test,B,T1,i2,713.0281014717348
sub-test020,test,B,T1,i3,716.0281014717348
sub-test020,test,B,T1,i4,715.0281014717348
sub-test020,test,B,T1,i5,716.0281014717348
sub-test020,test,B,T1,i6,713.0281014717348
sub-test020,test,B,T1,i7,714.0281014717348
sub-test020,test,B,T1,i8,717.0281014717348
sub-test020,test,B,T1,i9,718.0281014717348
sub-test020,test,B,T1,i10,714.0281014717348
sub-test020,test,B,T1,i11,716.0281014717348
sub-test020,test,B,T1,i12,715.0281014717348
sub-test020,test,B,T1,i13,721.0281014717348
sub-test020,test,B,T1,i14,714.0281014717348
sub-test020,test,B,T1,i15,715.0281014717348
sub-test020,test,B,T1,i16,714.0281014717348
sub-test020,test,B,T1,i17,716.0281014717348
sub-test020,test,B,T1,i18,716.0281014717348
sub-test020,test,B,T1,i19,717.0281014717348
sub-test020,test,B,T1,i20,714.0281014717348
sub-control021,control,A,T0,i1,840.3336360267697
sub-control021,control,A,T0,i2,837.3336360267697
sub-control021,control,A,T0,i3,840.3336360267697
sub-control021,control,A,T0,i4,839.3336360267697
sub-control021,control,A,T0,i5,840.3336360267697
sub-control021,control,A,T0,i6,837.3336360267697
sub-control021,control,A,T0,i7,838.3336360267697
sub-control021,control,A,T0,i8,841.3336360267697
sub-control021,control,A,T0,i9,842.3336360267697
sub-control021,control,A,T0,i10,838.3336360267697
sub-control021,control,A,T0,i11,840.3336360267697
sub-control021,control,A,T0,i12,839.3336360267697
sub-control021,control,A,T0,i13,845.3336360267697
sub-control021,control,A,T0,i14,838.3336360267697
sub-control021,control,A,T0,i15,839.3336360267697
sub-control021,control,A,T0,i16,838.3336360267697
sub-control021,control,A,T0,i17,840.3336360267697
sub-control021,control,A,T0,i18,840.3336360267697
sub-control021,control,A,T0,i19,841.3336360267697
sub-control021,control,A,T0,i20,838.3336360267697
sub-control021,control,B,T0,i1,980.0437729710695
sub-control021,control,B,T0,i2,977.0437729710695
sub-control021,control,B,T0,i3,980.0437729710695
sub-control021,control,B,T0,i4,979.0437729710695
sub-control021,control,B,T0,i5,980.0437729710695
sub-control021,control,B,T0,i6,977.0437729710695
sub-control021,control,B,T0,i7,978.0437729710695
sub-control021,control,B,T0,i8,981.0437729710695
sub-control021,control,B,T0,i9,982.0437729710695
sub-control021,control,B,T0,i10,978.0437729710695
sub-control021,control,B,T0,i11,980.0437729710695
sub-control021,control,B,T0,i12,979.0437729710695
sub-control021,control,B,T0,i13,985.0437729710695
sub-control021,control,B,T0,i14,978.0437729710695
sub-control021,control,B,T0,i15,979.0437729710695
sub-control021,control,B,T0,i16,978.0437729710695
sub-control021,control,B,T0,i17,980.0437729710695
sub-control021,control,B,T0,i18,980.0437729710695
sub-control021,control,B,T0,i19,981.0437729710695
sub-control021,control,B,T0,i20,978.0437729710695
sub-test021,test,A,T0,i1,826.5849150228792
sub-test021,test,A,T0,i2,823.5849150228792
sub-test021,test,A,T0,i3,826.5849150228792
sub-test021,test,A,T0,i4,825.5849150228792
sub-test021,test,A,T0,i5,826.5849150228792
sub-test021,test,A,T0,i6,823.5849150228792
sub-test021,test,A,T0,i7,824.5849150228792
sub-test021,test,A,T0,i8,827.5849150228792
sub-test021,test,A,T0,i9,828.5849150228792
sub-test021,test,A,T0,i10,824.5849150228792
sub-test021,test,A,T0,i11,826.5849150228792
sub-test021,test,A,T0,i12,825.5849150228792
sub-test021,test,A,T0,i13,831.5849150228792
sub-test021,test,A,T0,i14,824.5849150228792
sub-test021,test,A,T0,i15,825.5849150228792
sub-test021,test,A,T0,i16,824.5849150228792
sub-test021,test,A,T0,i17,826.5849150228792
sub-test021,test,A,T0,i18,826.5849150228792
sub-test021,test,A,T0,i19,827.5849150228792
sub-test021,test,A,T0,i20,824.5849150228792
sub-test021,test,B,T0,i1,955.4548666886357
sub-test021,test,B,T0,i2,952.4548666886357
sub-test021,test,B,T0,i3,955.4548666886357
sub-test021,test,B,T0,i4,954.4548666886357
sub-test021,test,B,T0,i5,955.4548666886357
sub-test021,test,B,T0,i6,952.4548666886357
sub-test021,test,B,T0,i7,953.4548666886357
sub-test021,test,B,T0,i8,956.4548666886357
sub-test021,test,B,T0,i9,957.4548666886357
sub-test021,test,B,T0,i10,953.4548666886357
sub-test021,test,B,T0,i11,955.4548666886357
sub-test021,test,B,T0,i12,954.4548666886357
sub-test021,test,B,T0,i13,960.4548666886357
sub-test021,test,B,T0,i14,953.4548666886357
sub-test021,test,B,T0,i15,954.4548666886357
sub-test021,test,B,T0,i16,953.4548666886357
sub-test021,test,B,T0,i17,955.4548666886357
sub-test021,test,B,T0,i18,955.4548666886357
sub-test021,test,B,T0,i19,956.4548666886357
sub-test021,test,B,T0,i20,953.4548666886357
sub-control021,control,A,T1,i1,745.9304937119114
sub-control021,control,A,T1,i2,742.9304937119114
sub-control021,control,A,T1,i3,745.9304937119114
sub-control021,control,A,T1,i4,744.9304937119114
sub-control021,control,A,T1,i5,745.9304937119114
sub-control021,control,A,T1,i6,742.9304937119114
sub-control021,control,A,T1,i7,743.9304937119114
sub-control021,control,A,T1,i8,746.9304937119114
sub-control021,control,A,T1,i9,747.9304937119114
sub-control021,control,A,T1,i10,743.9304937119114
sub-control021,control,A,T1,i11,745.9304937119114
sub-control021,control,A,T1,i12,744.9304937119114
sub-control021,control,A,T1,i13,750.9304937119114
sub-control021,control,A,T1,i14,743.9304937119114
sub-control021,control,A,T1,i15,744.9304937119114
sub-control021,control,A,T1,i16,743.9304937119114
sub-control021,control,A,T1,i17,745.9304937119114
sub-control021,control,A,T1,i18,745.9304937119114
sub-control021,control,A,T1,i19,746.9304937119114
sub-control021,control,A,T1,i20,743.9304937119114
sub-test021,test,A,T1,i1,730.2781333909409
sub-test021,test,A,T1,i2,727.2781333909409
sub-test021,test,A,T1,i3,730.2781333909409
sub-test021,test,A,T1,i4,729.2781333909409
sub-test021,test,A,T1,i5,730.2781333909409
sub-test021,test,A,T1,i6,727.2781333909409
sub-test021,test,A,T1,i7,728.2781333909409
sub-test021,test,A,T1,i8,731.2781333909409
sub-test021,test,A,T1,i9,732.2781333909409
sub-test021,test,A,T1,i10,728.2781333909409
sub-test021,test,A,T1,i11,730.2781333909409
sub-test021,test,A,T1,i12,729.2781333909409
sub-test021,test,A,T1,i13,735.2781333909409
sub-test021,test,A,T1,i14,728.2781333909409
sub-test021,test,A,T1,i15,729.2781333909409
sub-test021,test,A,T1,i16,728.2781333909409
sub-test021,test,A,T1,i17,730.2781333909409
sub-test021,test,A,T1,i18,730.2781333909409
sub-test021,test,A,T1,i19,731.2781333909409
sub-test021,test,A,T1,i20,728.2781333909409
sub-control021,control,B,T1,i1,896.1188022165161
sub-control021,control,B,T1,i2,893.1188022165161
sub-control021,control,B,T1,i3,896.1188022165161
sub-control021,control,B,T1,i4,895.1188022165161
sub-control021,control,B,T1,i5,896.1188022165161
sub-control021,control,B,T1,i6,893.1188022165161
sub-control021,control,B,T1,i7,894.1188022165161
sub-control021,control,B,T1,i8,897.1188022165161
sub-control021,control,B,T1,i9,898.1188022165161
sub-control021,control,B,T1,i10,894.1188022165161
sub-control021,control,B,T1,i11,896.1188022165161
sub-control021,control,B,T1,i12,895.1188022165161
sub-control021,control,B,T1,i13,901.1188022165161
sub-control021,control,B,T1,i14,894.1188022165161
sub-control021,control,B,T1,i15,895.1188022165161
sub-control021,control,B,T1,i16,894.1188022165161
sub-control021,control,B,T1,i17,896.1188022165161
sub-control021,control,B,T1,i18,896.1188022165161
sub-control021,control,B,T1,i19,897.1188022165161
sub-control021,control,B,T1,i20,894.1188022165161
sub-test021,test,B,T1,i1,714.8051798362734
sub-test021,test,B,T1,i2,711.8051798362734
sub-test021,test,B,T1,i3,714.8051798362734
sub-test021,test,B,T1,i4,713.8051798362734
sub-test021,test,B,T1,i5,714.8051798362734
sub-test021,test,B,T1,i6,711.8051798362734
sub-test021,test,B,T1,i7,712.8051798362734
sub-test021,test,B,T1,i8,715.8051798362734
sub-test021,test,B,T1,i9,716.8051798362734
sub-test021,test,B,T1,i10,712.8051798362734
sub-test021,test,B,T1,i11,714.8051798362734
sub-test021,test,B,T1,i12,713.8051798362734
sub-test021,test,B,T1,i13,719.8051798362734
sub-test021,test,B,T1,i14,712.8051798362734
sub-test021,test,B,T1,i15,713.8051798362734
sub-test021,test,B,T1,i16,712.8051798362734
sub-test021,test,B,T1,i17,714.8051798362734
sub-test021,test,B,T1,i18,714.8051798362734
sub-test021,test,B,T1,i19,715.8051798362734
sub-test021,test,B,T1,i20,712.8051798362734
sub-control022,control,A,T0,i1,842.1763887177212
sub-control022,control,A,T0,i2,839.1763887177212
sub-control022,control,A,T0,i3,842.1763887177212
sub-control022,control,A,T0,i4,841.1763887177212
sub-control022,control,A,T0,i5,842.1763887177212
sub-control022,control,A,T0,i6,839.1763887177212
